"module name","license","repository"
"@svgr/babel-plugin-replace-jsx-attribute-value@5.0.1","MIT","https://github.com/gregberge/svgr/tree/master/packages/babel-plugin-replace-jsx-attribute-value"
"@svgr/babel-plugin-svg-dynamic-title@5.4.0","MIT","https://github.com/gregberge/svgr/tree/master/packages/babel-plugin-svg-dynamic-title"
"@svgr/babel-plugin-svg-em-dimensions@5.4.0","MIT","https://github.com/gregberge/svgr/tree/master/packages/babel-plugin-svg-em-dimensions"
"@svgr/babel-plugin-transform-react-native-svg@5.4.0","MIT","https://github.com/gregberge/svgr/tree/master/packages/babel-plugin-transform-react-native-svg"
"@svgr/babel-plugin-transform-svg-component@5.5.0","MIT","https://github.com/gregberge/svgr/tree/master/packages/babel-plugin-transform-svg-component"
"@svgr/babel-preset@5.5.0","MIT","https://github.com/gregberge/svgr/tree/master/packages/babel-preset"
"@svgr/core@5.5.0","MIT","https://github.com/gregberge/svgr/tree/master/packages/core"
"@svgr/hast-util-to-babel-ast@5.5.0","MIT","https://github.com/gregberge/svgr/tree/master/packages/hast-util-to-babel-ast"
"@svgr/plugin-jsx@5.5.0","MIT","https://github.com/gregberge/svgr/tree/master/packages/plugin-jsx"
"@svgr/plugin-svgo@5.5.0","MIT","https://github.com/gregberge/svgr/tree/master/packages/plugin-svgo"
"@svgr/webpack@5.5.0","MIT","https://github.com/gregberge/svgr/tree/master/packages/webpack"
"@szmarczak/http-timer@1.1.2","MIT","https://github.com/szmarczak/http-timer"
"@testim/chrome-version@1.0.7","MIT",""
"@testing-library/dom@8.10.1","MIT","https://github.com/testing-library/dom-testing-library"
"@testing-library/dom@8.7.2","MIT","https://github.com/testing-library/dom-testing-library"
"@testing-library/jest-dom@5.15.0","MIT","https://github.com/testing-library/jest-dom"
"@testing-library/react@12.1.2","MIT","https://github.com/testing-library/react-testing-library"
"@testing-library/user-event@13.3.0","MIT","https://github.com/testing-library/user-event"
"@tootallnate/once@1.1.2","MIT","https://github.com/TooTallNate/once"
"@turf/area@6.5.0","MIT","https://github.com/Turfjs/turf"
"@turf/bbox@6.5.0","MIT","https://github.com/Turfjs/turf"
"@turf/centroid@6.5.0","MIT","https://github.com/Turfjs/turf"
"@turf/helpers@6.5.0","MIT","https://github.com/Turfjs/turf"
"@turf/meta@6.5.0","MIT","https://github.com/Turfjs/turf"
"@types/aria-query@4.2.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/babel__core@7.1.15","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/babel__generator@7.6.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/babel__template@7.4.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/babel__traverse@7.14.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/bluebird@3.5.36","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/body-parser@1.19.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/caseless@0.12.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/cheerio@0.22.30","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/connect@3.4.35","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/cookie@0.4.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/debug@4.1.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/eslint@7.28.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/estree@0.0.39","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/estree@0.0.50","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/express-jwt@0.0.42","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/express-serve-static-core@4.17.24","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/express-unless@0.5.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/express@4.17.13","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/glob@7.1.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/graceful-fs@4.1.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/hoist-non-react-statics@3.3.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/html-minifier-terser@5.1.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/inquirer@8.2.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/istanbul-lib-coverage@2.0.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/istanbul-lib-report@3.0.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/istanbul-reports@1.1.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/istanbul-reports@3.0.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/jest@27.0.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/js-levenshtein@1.1.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/json-schema@7.0.9","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/json5@0.0.29","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/long@4.0.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/mime@1.3.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/minimatch@3.0.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/minimist@1.2.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/ms@0.7.31","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/needle@2.5.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node@16.7.10","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node@17.0.21","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/normalize-package-data@2.4.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/parse-json@4.0.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/pino-pretty@4.7.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/pino-std-serializers@2.4.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/pino@6.3.12","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/prettier@2.3.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/prop-types@15.7.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/q@1.0.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/q@1.5.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/qs@6.9.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/quill@1.3.10","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/range-parser@1.2.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/react-redux@7.1.18","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/react-transition-group@4.4.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/react@17.0.19","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/request@2.48.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/resolve@0.0.8","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped.git"
"@types/scheduler@0.16.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/serve-static@1.13.10","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/set-cookie-parser@2.4.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/source-list-map@0.1.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/stack-utils@1.0.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/stack-utils@2.0.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/tapable@1.0.8","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/testing-library__jest-dom@5.14.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/through@0.0.30","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/tough-cookie@4.0.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/uglify-js@3.13.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/validator@13.7.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/webpack-sources@3.2.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/webpack@4.41.30","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/yargs-parser@20.2.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/yargs@13.0.12","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/yargs@15.0.14","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/yargs@16.0.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/yauzl@2.9.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@typescript-eslint/eslint-plugin@4.30.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/experimental-utils@3.10.1","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/experimental-utils@4.30.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/parser@4.30.0","BSD-2-Clause","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/scope-manager@4.30.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/types@3.10.1","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/types@4.30.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/typescript-estree@3.10.1","BSD-2-Clause","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/typescript-estree@4.30.0","BSD-2-Clause","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/visitor-keys@3.10.1","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/visitor-keys@4.30.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@tyriar/fibonacci-heap@2.0.9","MIT","https://github.com/gwtw/ts-fibonacci-heap"
"@webassemblyjs/ast@1.9.0","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/floating-point-hex-parser@1.9.0","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-api-error@1.9.0","MIT",""
"@webassemblyjs/helper-buffer@1.9.0","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-code-frame@1.9.0","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-fsm@1.9.0","ISC",""
"@webassemblyjs/helper-module-context@1.9.0","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-wasm-bytecode@1.9.0","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-wasm-section@1.9.0","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/ieee754@1.9.0","MIT",""
"@webassemblyjs/leb128@1.9.0","MIT",""
"@webassemblyjs/utf8@1.9.0","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wasm-edit@1.9.0","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wasm-gen@1.9.0","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wasm-opt@1.9.0","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wasm-parser@1.9.0","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wast-parser@1.9.0","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wast-printer@1.9.0","MIT","https://github.com/xtuc/webassemblyjs"
"@xmldom/xmldom@0.7.5","MIT","https://github.com/xmldom/xmldom"
"@xtuc/ieee754@1.2.0","BSD-3-Clause","https://github.com/feross/ieee754"
"@xtuc/long@4.2.2","Apache-2.0","https://github.com/dcodeIO/long.js"
"JSONStream@1.3.5","(MIT OR Apache-2.0)","https://github.com/dominictarr/JSONStream"
"a-big-triangle@1.0.3","MIT","https://github.com/mikolalysenko/a-big-triangle"
"abab@2.0.5","BSD-3-Clause","https://github.com/jsdom/abab"
"abbrev@1.1.1","ISC","https://github.com/isaacs/abbrev-js"
"abs-svg-path@0.1.1","MIT","https://github.com/jkroso/abs-svg-path"
"accepts@1.3.7","MIT","https://github.com/jshttp/accepts"
"acorn-globals@6.0.0","MIT","https://github.com/ForbesLindesay/acorn-globals"
"acorn-jsx@5.3.2","MIT","https://github.com/acornjs/acorn-jsx"
"acorn-walk@7.2.0","MIT","https://github.com/acornjs/acorn"
"acorn-walk@8.2.0","MIT","https://github.com/acornjs/acorn"
"acorn@6.4.2","MIT","https://github.com/acornjs/acorn"
"add-line-numbers@1.0.1","MIT","https://github.com/Jam3/add-line-numbers"
"add-stream@1.0.0","MIT","https://github.com/wilsonjackson/add-stream"
"address@1.1.2","MIT","https://github.com/node-modules/address"
"adjust-sourcemap-loader@3.0.0","MIT","https://github.com/bholloway/adjust-sourcemap-loader"
"affine-hull@1.0.0","MIT","https://github.com/mikolalysenko/affine-hull"
"agent-base@5.1.1","MIT","https://github.com/TooTallNate/node-agent-base"
"agent-base@6.0.2","MIT","https://github.com/TooTallNate/node-agent-base"
"aggregate-error@3.1.0","MIT","https://github.com/sindresorhus/aggregate-error"
"airbnb-prop-types@2.16.0","MIT","https://github.com/airbnb/prop-types"
"ajv-errors@1.0.1","MIT","https://github.com/epoberezkin/ajv-errors"
"ajv-keywords@3.5.2","MIT","https://github.com/epoberezkin/ajv-keywords"
"ajv@6.12.6","MIT","https://github.com/ajv-validator/ajv"
"ajv@8.6.2","MIT","https://github.com/ajv-validator/ajv"
"almost-equal@1.1.0","MIT","https://github.com/mikolalysenko/almost-equal"
"alpha-complex@1.0.0","MIT","https://github.com/mikolalysenko/alpha-complex"
"alpha-shape@1.0.0","MIT","https://github.com/mikolalysenko/alpha-shape"
"alphanum-sort@1.0.2","MIT","https://github.com/TrySound/alphanum-sort"
"ansi-align@3.0.0","ISC","https://github.com/nexdrew/ansi-align"
"ansi-colors@3.2.3","MIT","https://github.com/doowb/ansi-colors"
"ansi-colors@3.2.4","MIT","https://github.com/doowb/ansi-colors"
"ansi-colors@4.1.1","MIT","https://github.com/doowb/ansi-colors"
"ansi-escapes@3.2.0","MIT","https://github.com/sindresorhus/ansi-escapes"
"ansi-escapes@4.3.2","MIT","https://github.com/sindresorhus/ansi-escapes"
"ansi-html@0.0.7","Apache-2.0","https://github.com/Tjatse/ansi-html"
"ansi-regex@2.1.1","MIT","https://github.com/chalk/ansi-regex"
"ansi-regex@3.0.0","MIT","https://github.com/chalk/ansi-regex"
"ansi-regex@4.1.0","MIT","https://github.com/chalk/ansi-regex"
"ansi-regex@4.1.1","MIT","https://github.com/chalk/ansi-regex"
"ansi-regex@5.0.1","MIT","https://github.com/chalk/ansi-regex"
"ansi-regex@6.0.1","MIT","https://github.com/chalk/ansi-regex"
"ansi-styles@2.2.1","MIT","https://github.com/chalk/ansi-styles"
"ansi-styles@3.2.1","MIT","https://github.com/chalk/ansi-styles"
"ansi-styles@4.3.0","MIT","https://github.com/chalk/ansi-styles"
"ansi-styles@5.2.0","MIT","https://github.com/chalk/ansi-styles"
"anymatch@2.0.0","ISC","https://github.com/micromatch/anymatch"
"anymatch@3.1.2","ISC","https://github.com/micromatch/anymatch"
"aproba@1.2.0","ISC","https://github.com/iarna/aproba"
"aproba@2.0.0","ISC","https://github.com/iarna/aproba"
"archive-type@4.0.0","MIT","https://github.com/kevva/archive-type"
"are-we-there-yet@2.0.0","ISC","https://github.com/npm/are-we-there-yet"
"argparse@1.0.10","MIT","https://github.com/nodeca/argparse"
"args@5.0.1","MIT","https://github.com/leo/args"
"aria-query@4.2.2","Apache-2.0","https://github.com/A11yance/aria-query"
"aria-query@5.0.0","Apache-2.0","https://github.com/A11yance/aria-query"
"arity-n@1.0.4","MIT","https://github.com/stoeffel/arityN"
"arr-diff@4.0.0","MIT","https://github.com/jonschlinkert/arr-diff"
"arr-flatten@1.1.0","MIT","https://github.com/jonschlinkert/arr-flatten"
"arr-union@3.1.0","MIT","https://github.com/jonschlinkert/arr-union"
"array-bounds@1.0.1","MIT","https://github.com/dfcreative/array-bounds"
"array-find-index@1.0.2","MIT","https://github.com/sindresorhus/array-find-index"
"array-flatten@1.1.1","MIT","https://github.com/blakeembrey/array-flatten"
"array-flatten@2.1.2","MIT","https://github.com/blakeembrey/array-flatten"
"array-ify@1.0.0","MIT","https://github.com/stevemao/array-ify"
"array-includes@3.1.3","MIT","https://github.com/es-shims/array-includes"
"array-normalize@1.1.4","MIT","https://github.com/dfcreative/array-normalize"
"array-parallel@0.1.3","MIT","https://github.com/component/array-parallel"
"array-range@1.0.1","MIT","https://github.com/mattdesl/array-range"
"array-rearrange@2.2.2","MIT","https://github.com/dfcreative/array-rearrange"
"array-series@0.1.5","MIT","https://github.com/component/array-series"
"array-union@1.0.2","MIT","https://github.com/sindresorhus/array-union"
"array-union@2.1.0","MIT","https://github.com/sindresorhus/array-union"
"array-uniq@1.0.3","MIT","https://github.com/sindresorhus/array-uniq"
"array-unique@0.3.2","MIT","https://github.com/jonschlinkert/array-unique"
"array.prototype.filter@1.0.0","MIT","https://github.com/es-shims/Array.prototype.filter"
"array.prototype.find@2.1.1","MIT","https://github.com/paulmillr/Array.prototype.find"
"array.prototype.flat@1.2.4","MIT","https://github.com/es-shims/Array.prototype.flat"
